edad,experiencia_mlb,estatura_cm,peso_kg,velocidad_swing,fuerza,precision_contacto,vision_dinamica,agilidad,tiempo_reaccion,pct_bateo
24,2,190.2,93.0,104.0,83.5,69.6,81.4,76.4,0.236,0.254
21,0,177.9,73.9,111.2,68.0,80.7,76.2,75.3,0.254,0.28
21,0,181.2,98.0,108.0,88.1,80.6,89.6,75.4,0.252,0.299
25,7,188.4,90.1,103.2,84.1,76.9,79.5,78.8,0.285,0.262
34,13,192.1,88.0,107.8,83.1,90.8,75.0,82.6,0.298,0.301
24,5,195.8,96.7,103.2,72.0,79.5,73.6,81.3,0.283,0.255
27,4,180.3,89.6,113.5,92.7,71.8,77.7,69.8,0.255,0.272
24,1,189.1,99.2,108.1,79.7,80.8,79.8,74.6,0.28,0.271
22,1,188.4,94.4,101.6,87.0,81.6,69.2,79.1,0.291,0.259
37,16,185.5,97.4,120.0,90.1,79.5,73.9,78.7,0.256,0.305
36,18,185.7,80.4,110.3,80.0,81.6,78.4,75.1,0.243,0.284
23,4,179.9,92.1,111.3,87.9,83.0,78.1,66.8,0.255,0.274
23,5,184.8,93.0,119.2,78.6,84.5,82.3,67.1,0.283,0.306
28,10,186.9,94.3,121.2,76.0,69.1,84.6,72.0,0.276,0.268
37,15,187.2,70.6,108.3,87.9,77.4,80.1,72.1,0.281,0.279
34,14,181.6,87.8,117.8,90.5,73.1,76.2,78.2,0.309,0.279
22,0,187.0,92.8,103.7,78.1,80.6,71.2,77.0,0.263,0.267
25,2,191.1,91.0,121.1,80.7,87.3,78.3,81.9,0.244,0.324
24,2,186.1,80.9,116.3,72.5,87.1,76.7,72.9,0.249,0.303
26,3,184.1,92.6,109.8,86.5,68.5,79.2,75.2,0.278,0.249
20,1,190.1,99.3,120.2,82.1,81.0,74.0,75.7,0.232,0.3
25,6,181.1,87.4,112.5,74.0,83.7,78.1,80.8,0.261,0.288
22,4,192.1,86.0,94.5,85.0,77.9,81.7,71.9,0.263,0.26
28,9,179.0,80.3,108.8,87.7,81.1,76.3,81.1,0.269,0.281
23,5,173.6,84.4,105.2,81.9,80.5,80.8,70.1,0.256,0.283
29,11,174.3,102.7,107.6,85.7,67.7,78.3,74.4,0.277,0.25
29,7,188.1,90.1,119.1,87.7,82.6,73.9,76.0,0.247,0.306
20,0,192.0,87.1,126.3,78.1,82.1,77.2,80.2,0.279,0.294
21,3,184.1,69.8,122.7,76.4,82.8,75.6,74.5,0.274,0.296
34,11,190.7,74.0,92.4,87.3,73.5,73.2,84.1,0.26,0.245
30,10,184.0,82.5,116.5,86.5,75.8,74.4,71.1,0.282,0.26
23,4,191.7,97.2,110.2,90.3,84.6,83.5,73.5,0.255,0.297
23,2,191.2,75.5,114.3,71.7,83.7,73.6,78.5,0.298,0.278
23,5,179.6,78.2,104.9,82.7,88.2,80.8,82.0,0.251,0.306
23,0,185.3,84.4,110.4,73.4,72.7,76.5,83.1,0.275,0.262
27,9,183.7,76.9,117.7,77.2,75.5,77.5,75.3,0.277,0.281
37,18,196.7,93.5,122.0,73.0,79.1,84.1,70.5,0.279,0.296
25,5,182.6,86.4,112.2,80.0,90.0,81.2,68.7,0.297,0.3
38,19,197.1,96.8,105.3,85.3,86.3,85.6,76.5,0.271,0.304
25,4,178.9,101.0,109.5,77.6,82.8,81.1,77.5,0.259,0.298
21,1,183.0,92.4,115.2,83.9,67.5,81.1,84.4,0.25,0.266
36,15,183.6,92.7,109.0,79.1,73.1,78.5,80.0,0.243,0.271
34,13,180.5,103.1,122.6,78.9,80.9,83.3,66.2,0.268,0.299
39,19,198.3,60.6,111.5,73.8,77.5,79.5,76.8,0.267,0.261
37,19,188.5,82.3,112.9,82.9,85.6,73.7,66.2,0.254,0.291
21,0,191.3,82.9,103.8,77.6,79.1,80.3,76.7,0.279,0.27
30,10,165.9,80.1,108.2,74.6,77.2,75.6,80.8,0.252,0.258
22,0,189.9,95.7,110.9,68.6,72.1,84.9,71.8,0.277,0.259
20,0,190.1,71.6,120.4,79.7,80.5,82.1,76.4,0.261,0.307
35,16,182.4,95.5,106.6,86.5,75.9,77.6,80.7,0.274,0.271
36,18,192.5,81.5,106.5,77.8,83.6,87.3,78.4,0.261,0.299
39,17,183.9,94.9,114.2,82.0,77.7,85.8,74.8,0.252,0.295
37,17,192.7,89.3,108.2,85.2,79.8,74.2,81.7,0.29,0.271
28,6,187.7,86.8,109.9,77.8,83.4,75.6,73.5,0.264,0.291
31,8,183.4,111.5,115.5,84.2,83.4,81.8,72.7,0.265,0.298
20,1,196.3,84.0,108.5,82.8,77.4,82.1,67.3,0.269,0.282
28,9,191.0,104.2,119.6,81.5,67.7,82.7,81.7,0.28,0.275
38,18,184.7,94.0,112.4,80.1,80.7,81.5,65.0,0.279,0.278
34,15,185.2,92.3,110.7,86.4,83.5,82.7,76.6,0.247,0.306
20,0,204.1,90.6,97.9,75.5,75.4,85.2,72.9,0.28,0.255
27,9,171.1,83.5,106.0,85.1,90.2,77.4,71.1,0.278,0.296
26,7,175.0,89.9,105.1,81.4,91.1,78.4,70.3,0.265,0.301
33,11,193.9,99.4,124.7,79.9,75.1,79.9,66.8,0.267,0.279
31,8,185.8,88.3,112.7,84.5,85.6,77.3,78.4,0.3,0.285
38,18,175.6,80.5,118.7,78.7,84.3,86.5,72.9,0.262,0.302
20,0,195.0,102.2,103.7,77.2,79.0,73.2,66.6,0.282,0.254
34,14,187.0,95.4,101.4,79.3,88.1,76.2,79.4,0.28,0.289
31,11,188.7,80.3,103.8,84.6,85.4,82.2,64.6,0.256,0.29
20,2,184.3,90.6,113.9,80.2,81.4,72.8,72.1,0.272,0.274
39,21,175.8,85.2,111.7,75.8,81.3,78.2,72.6,0.254,0.283
26,7,188.3,99.9,105.0,73.1,82.1,81.6,76.3,0.269,0.274
24,6,181.0,75.1,105.9,78.7,84.1,78.2,75.1,0.292,0.276
38,18,179.7,73.3,109.1,79.0,69.9,81.9,87.3,0.27,0.271
32,11,180.4,80.6,108.1,77.4,88.3,79.4,71.4,0.275,0.296
25,5,201.1,92.9,107.0,77.3,79.6,82.6,77.8,0.266,0.276
29,11,187.7,91.4,100.7,86.4,88.4,81.1,76.9,0.276,0.287
32,12,178.9,89.3,116.1,75.3,69.2,87.1,76.1,0.263,0.266
24,4,191.6,77.1,110.1,75.5,76.5,76.1,72.3,0.233,0.262
32,9,190.0,89.1,106.0,88.6,72.1,74.1,74.9,0.271,0.254
24,6,183.2,73.7,116.1,82.0,83.3,76.3,75.6,0.265,0.295
24,6,191.4,91.3,109.0,77.0,82.0,80.1,78.1,0.276,0.278
23,3,183.6,71.2,102.8,69.7,83.9,79.8,83.3,0.263,0.276
39,18,193.7,95.0,109.4,95.6,72.5,81.3,88.0,0.298,0.273
31,8,186.0,96.6,101.8,89.9,84.0,82.2,63.9,0.278,0.28
37,14,200.7,71.4,114.3,84.7,68.0,83.4,81.3,0.277,0.26
33,15,181.6,104.8,108.4,88.3,81.3,79.4,79.2,0.255,0.295
35,17,187.8,73.5,103.5,77.6,78.7,80.7,79.8,0.277,0.266
21,0,183.1,88.8,98.1,86.3,78.5,82.2,74.6,0.274,0.276
28,5,176.6,98.6,109.0,76.5,78.5,80.9,73.9,0.27,0.263
24,4,178.2,88.6,108.1,83.6,71.5,79.6,83.6,0.271,0.257
27,8,188.2,85.3,110.5,84.7,76.6,84.8,76.4,0.251,0.285
36,16,188.8,96.3,114.9,74.8,76.5,83.2,78.6,0.278,0.282
23,2,181.8,95.9,116.1,65.7,85.6,82.3,73.6,0.284,0.282
22,1,179.7,85.2,121.4,94.6,82.0,77.9,76.9,0.285,0.318
25,5,181.6,96.9,107.3,87.4,84.1,78.8,75.8,0.3,0.292
24,6,184.1,84.9,106.0,95.0,71.5,78.4,82.6,0.259,0.273
34,13,178.9,81.0,112.1,86.7,78.0,81.6,79.2,0.274,0.285
30,7,191.0,90.3,117.6,75.4,74.4,82.1,84.4,0.286,0.271
33,14,183.7,69.3,110.2,81.9,76.7,71.5,80.7,0.244,0.275
29,6,188.6,112.9,115.4,79.5,80.8,82.6,73.7,0.255,0.291
31,9,175.0,89.4,111.3,72.6,82.5,80.3,68.2,0.266,0.274
27,7,174.8,85.0,101.2,89.4,80.8,88.3,78.7,0.277,0.29
23,3,193.2,63.1,102.3,82.4,86.1,77.7,75.6,0.255,0.287
36,16,183.8,80.1,92.7,76.8,86.1,74.4,86.8,0.263,0.277
21,0,179.7,88.6,100.6,86.6,82.1,85.7,67.1,0.282,0.275
32,14,180.9,107.2,129.2,85.2,84.4,76.4,87.0,0.291,0.321
26,7,190.7,76.0,113.2,87.2,75.7,74.7,75.7,0.281,0.269
37,14,174.1,90.7,118.3,82.5,83.5,76.3,75.0,0.296,0.289
30,7,178.4,95.6,116.0,84.3,79.8,77.6,75.2,0.286,0.277
29,8,182.2,100.2,125.0,85.8,89.5,79.8,75.0,0.268,0.321
21,1,187.4,86.8,121.0,84.5,84.6,79.5,80.1,0.275,0.321
36,17,184.7,99.6,112.3,74.1,85.3,83.0,73.8,0.293,0.308
36,15,172.0,91.6,107.3,96.1,76.3,81.7,76.0,0.253,0.282
32,12,193.6,75.6,126.9,78.5,78.5,83.0,76.9,0.289,0.293
39,16,180.7,97.0,118.4,84.6,82.5,77.6,69.2,0.244,0.297
29,10,185.6,91.4,112.1,85.4,83.2,82.1,75.1,0.287,0.293
30,10,180.4,99.3,121.4,81.0,88.8,76.1,67.5,0.276,0.308
26,3,177.9,81.3,106.0,78.7,79.2,79.8,77.0,0.273,0.283
31,12,200.4,87.4,118.1,82.1,78.9,76.9,76.8,0.282,0.287
23,1,188.1,76.6,103.2,79.2,75.4,74.2,76.1,0.276,0.253
22,0,191.6,93.0,107.7,72.8,79.4,80.2,77.4,0.263,0.281
35,17,185.8,104.3,119.0,95.4,83.6,79.4,72.1,0.282,0.3
35,16,186.7,89.9,115.4,85.1,78.7,79.2,79.3,0.291,0.277
24,5,172.0,83.7,116.3,83.5,76.5,77.4,71.4,0.263,0.284
26,7,183.5,93.0,103.6,87.4,82.4,77.6,81.2,0.295,0.27
21,0,175.4,93.0,119.7,85.3,78.9,84.0,77.2,0.279,0.313
24,2,188.7,104.8,105.4,90.5,81.6,87.1,77.4,0.29,0.288
37,15,175.9,80.0,105.6,80.6,82.0,76.2,68.5,0.291,0.274
38,16,175.3,82.6,110.4,70.7,86.9,81.3,77.4,0.311,0.295
22,1,174.5,88.4,120.7,74.9,68.0,79.0,77.0,0.261,0.253
29,10,184.7,95.8,123.5,90.3,75.9,76.7,81.1,0.288,0.293
22,2,191.2,89.9,100.3,83.8,77.6,77.8,72.7,0.279,0.26
32,9,182.6,84.2,103.1,74.0,80.8,75.6,70.8,0.277,0.258
25,4,171.0,95.5,113.0,80.8,75.5,81.7,73.9,0.29,0.271
26,5,182.2,107.8,121.9,72.3,84.5,84.9,72.5,0.261,0.311
26,6,189.5,95.6,98.2,84.8,72.7,76.7,65.7,0.287,0.233
39,20,198.3,90.3,111.7,88.8,83.7,82.0,74.8,0.255,0.3
20,0,173.7,82.4,118.2,86.0,83.6,74.8,80.9,0.292,0.292
26,7,177.4,94.4,108.5,88.8,83.9,80.6,72.0,0.261,0.297
31,10,211.9,103.2,116.4,83.1,89.6,82.1,72.5,0.272,0.313
39,16,182.6,81.2,109.9,76.9,78.9,79.9,65.1,0.288,0.262
36,18,167.5,97.6,109.4,80.7,76.2,81.7,80.4,0.282,0.275
35,16,199.4,82.1,121.5,74.9,83.5,79.4,72.3,0.263,0.301
37,19,190.7,73.1,109.3,69.3,80.2,84.4,76.0,0.258,0.284
25,6,181.5,96.6,118.7,85.0,77.7,84.0,70.2,0.285,0.291
32,10,176.7,90.5,106.8,70.7,76.4,78.2,73.5,0.27,0.251
30,9,189.7,85.4,109.0,86.1,79.6,80.5,66.1,0.271,0.284
39,19,176.9,95.4,104.2,88.2,76.9,74.5,78.1,0.258,0.28
27,6,185.2,70.4,116.1,81.8,75.7,78.0,82.1,0.255,0.295
24,1,184.9,86.4,113.9,76.6,78.0,81.3,79.2,0.247,0.295
33,10,182.4,75.9,105.5,87.8,86.9,74.5,78.2,0.292,0.28
23,1,192.8,92.2,104.1,73.0,71.9,80.5,67.4,0.289,0.244
38,19,183.9,70.8,105.1,84.6,78.7,79.3,73.7,0.282,0.267
29,8,183.4,96.5,113.9,88.8,78.4,78.0,75.6,0.281,0.273
25,2,190.1,92.7,112.0,82.1,88.7,68.9,88.8,0.303,0.289
37,18,190.6,73.0,120.4,79.0,80.9,76.5,69.3,0.269,0.28
39,21,190.9,92.0,110.4,70.7,76.0,82.6,58.0,0.262,0.259
37,16,189.3,102.5,106.0,86.8,81.9,86.4,79.6,0.276,0.301
24,5,173.4,94.2,115.4,92.3,85.8,76.1,71.5,0.29,0.297
38,15,177.5,91.0,116.5,79.7,74.5,76.8,75.9,0.272,0.267
26,8,188.2,91.0,104.2,78.8,67.7,82.1,71.3,0.275,0.243
38,16,181.5,92.0,114.7,76.5,87.4,79.5,77.8,0.252,0.302
34,14,182.5,86.5,104.9,79.0,73.0,78.4,56.2,0.258,0.248
39,21,188.6,106.7,107.9,86.1,78.7,74.8,78.0,0.275,0.258
23,2,178.8,96.0,113.6,77.8,78.9,79.0,78.5,0.295,0.28
20,1,186.1,83.0,103.1,84.7,84.2,75.9,73.1,0.271,0.276
34,14,177.2,93.0,113.8,79.7,76.9,78.4,65.3,0.258,0.265
24,4,183.6,70.1,113.9,84.0,81.9,81.2,79.0,0.292,0.301
20,0,184.8,96.2,126.6,77.1,74.8,78.5,78.7,0.294,0.282
23,4,186.1,67.9,102.5,90.9,80.0,77.4,65.1,0.267,0.266
22,4,188.7,84.5,104.5,81.1,80.2,77.0,67.4,0.267,0.261
21,0,181.9,91.5,117.1,88.0,78.5,81.1,70.3,0.261,0.285
24,1,184.1,103.0,126.1,91.5,82.0,72.2,74.3,0.256,0.3
31,11,200.0,99.1,115.5,86.8,85.9,72.1,62.9,0.261,0.298
36,14,178.2,86.5,109.7,73.1,79.2,83.7,63.2,0.259,0.272
38,16,185.3,100.8,128.7,82.9,77.3,86.6,69.7,0.272,0.314
34,15,186.9,98.0,111.7,79.1,80.7,83.1,72.8,0.286,0.283
32,9,186.5,84.9,125.6,72.3,79.4,82.0,73.7,0.301,0.297
27,6,178.7,97.3,99.6,83.9,82.6,77.6,70.2,0.272,0.266
38,18,181.7,98.1,105.3,86.9,71.5,83.0,79.6,0.258,0.269
23,0,177.5,81.4,113.1,81.4,84.2,76.4,79.7,0.268,0.298
35,12,189.9,95.0,114.6,77.4,75.0,80.8,71.5,0.27,0.267
29,10,181.6,78.4,117.4,87.8,74.1,80.1,71.3,0.269,0.282
25,2,177.6,91.2,119.9,77.1,82.8,81.5,78.4,0.254,0.314
26,4,180.1,81.9,102.8,88.4,80.4,84.4,74.8,0.284,0.274
28,6,193.2,96.8,117.4,82.5,83.5,81.6,76.9,0.265,0.315
37,17,181.2,95.7,112.2,79.2,78.6,82.4,81.1,0.269,0.285
35,15,191.4,86.1,118.6,74.4,86.7,76.6,76.6,0.261,0.302
30,8,189.2,70.7,108.6,78.0,82.1,74.3,72.9,0.245,0.277
22,0,181.0,82.3,114.9,84.2,73.6,81.3,75.6,0.257,0.276
37,18,193.1,90.6,127.9,80.0,65.5,74.3,78.6,0.25,0.266
22,4,179.7,72.3,105.4,90.8,80.6,83.4,73.3,0.262,0.282
20,0,185.9,75.1,103.0,77.3,80.3,72.4,72.8,0.269,0.269
39,21,189.1,100.2,116.7,86.0,89.6,86.6,71.2,0.266,0.321
28,8,189.8,83.8,118.1,84.6,78.5,84.7,77.5,0.262,0.296
30,7,179.8,66.6,121.5,71.4,72.9,78.6,66.0,0.26,0.266
39,18,176.8,91.6,107.4,83.6,76.8,81.2,68.9,0.268,0.276
36,13,172.6,83.4,100.3,84.1,80.6,75.0,77.9,0.26,0.276
33,11,180.3,89.2,106.4,69.9,84.0,70.2,73.7,0.26,0.258
39,16,187.9,96.4,115.4,81.3,85.7,85.1,67.0,0.24,0.311
30,8,175.9,95.1,108.3,81.6,78.1,77.3,72.4,0.281,0.268
20,0,171.9,88.2,113.9,74.1,79.5,74.3,74.2,0.244,0.268
33,14,174.6,80.1,118.7,86.8,83.1,79.4,81.2,0.238,0.311
33,15,189.9,81.2,110.7,77.0,81.2,75.5,80.7,0.252,0.277
29,7,194.0,97.6,113.2,75.6,80.4,90.2,75.4,0.284,0.293
22,1,177.8,82.8,111.3,68.4,78.6,79.1,69.3,0.24,0.26
33,15,182.9,88.6,102.7,74.7,80.6,77.4,81.1,0.265,0.269
26,4,180.9,80.3,113.9,79.6,79.2,83.8,63.8,0.26,0.283
39,16,173.7,86.0,116.4,79.2,75.4,80.9,87.7,0.255,0.297
35,13,198.9,94.8,108.1,86.7,86.6,75.1,69.5,0.26,0.292
33,15,190.4,102.3,118.2,89.6,80.8,80.1,74.3,0.256,0.297
25,2,183.6,85.8,120.3,81.9,84.6,74.6,72.9,0.261,0.295
29,8,184.7,98.0,116.4,80.7,78.9,75.1,80.2,0.262,0.286
20,1,189.5,84.1,98.1,86.7,74.5,75.5,65.1,0.25,0.232
38,20,184.2,88.5,107.6,86.5,75.9,72.7,76.6,0.278,0.253
29,9,193.2,93.8,110.9,83.9,80.5,79.5,81.4,0.28,0.289
34,15,189.0,83.9,118.7,66.4,81.9,83.9,70.8,0.262,0.289
31,13,188.3,79.3,103.4,92.1,75.2,80.6,72.0,0.29,0.27
20,2,181.1,96.7,114.0,82.7,74.2,80.8,90.3,0.29,0.283
21,0,184.9,78.0,110.6,83.3,79.1,78.7,74.6,0.29,0.273
29,9,193.2,84.8,119.1,85.6,79.2,79.2,80.0,0.268,0.297
31,12,184.7,99.6,110.5,80.0,79.5,77.1,74.5,0.303,0.27
30,11,186.0,87.1,108.9,98.0,78.8,81.4,81.1,0.293,0.297
30,7,199.6,88.5,107.4,86.0,79.8,85.6,79.2,0.271,0.276
32,11,191.1,90.0,101.6,73.5,76.1,80.1,80.3,0.238,0.254
38,17,189.1,87.9,98.7,89.2,78.9,78.5,76.1,0.245,0.272
39,18,198.7,88.6,111.9,73.4,81.2,85.7,75.2,0.254,0.297
23,4,179.4,81.9,125.2,74.4,74.1,81.8,82.0,0.267,0.295
21,0,190.8,94.5,123.0,82.4,77.0,78.2,87.7,0.268,0.303
26,6,175.2,89.4,121.9,82.4,79.2,75.1,91.4,0.271,0.31
28,9,191.8,88.9,114.2,82.8,81.8,79.3,67.1,0.249,0.288
35,12,198.5,77.5,113.6,85.1,86.2,76.6,61.0,0.264,0.286
34,15,184.4,79.1,109.6,78.8,78.2,83.2,83.5,0.267,0.281
22,2,189.4,79.6,110.5,80.6,85.9,87.1,69.6,0.281,0.295
31,11,182.9,89.0,108.4,71.8,77.7,78.1,75.4,0.271,0.263
29,9,182.7,87.3,109.5,79.7,92.0,79.7,80.7,0.26,0.317
25,2,188.3,90.6,112.5,87.4,80.2,72.3,72.3,0.282,0.266
30,9,184.9,103.6,106.9,76.9,84.3,81.4,72.7,0.265,0.293
24,6,180.6,80.2,110.1,80.0,66.9,72.4,80.9,0.284,0.232
39,18,191.4,79.6,114.7,73.1,78.0,71.4,78.6,0.27,0.262
29,10,184.9,95.0,116.6,88.7,86.5,74.9,69.1,0.279,0.302
36,15,184.9,91.8,107.2,88.6,84.1,80.9,80.4,0.244,0.302
25,7,184.8,79.2,112.0,83.0,85.2,79.1,75.8,0.281,0.289
31,12,184.8,86.1,106.5,75.3,85.8,78.6,73.6,0.262,0.295
36,18,188.3,83.2,105.8,82.3,74.6,77.6,75.3,0.29,0.254
28,6,186.2,94.1,102.1,85.3,78.7,84.2,75.8,0.278,0.267
36,17,181.1,90.9,118.0,77.0,84.8,75.4,80.5,0.275,0.291
39,19,181.9,92.1,117.1,80.6,77.2,75.7,81.2,0.245,0.28
32,9,188.7,96.0,114.2,75.2,83.6,80.0,79.7,0.236,0.302
33,14,184.6,84.4,100.9,87.0,76.3,82.9,79.6,0.262,0.275
29,8,191.3,92.3,106.5,79.6,81.7,78.6,65.1,0.288,0.27
34,11,189.3,96.7,97.0,83.7,78.8,78.2,76.5,0.262,0.258
37,16,188.8,89.0,118.4,89.6,82.6,80.4,73.6,0.252,0.304
21,3,194.9,80.3,117.3,88.3,79.0,78.4,74.2,0.264,0.276
30,9,183.2,87.8,98.6,82.3,82.4,86.1,70.7,0.306,0.274
34,12,195.5,99.4,107.1,73.0,83.7,76.3,80.4,0.28,0.265
29,11,188.2,70.9,128.3,86.0,84.1,82.2,82.7,0.274,0.323
28,8,181.4,99.8,115.2,80.8,81.1,68.3,79.9,0.281,0.287
28,10,179.1,80.7,111.5,79.8,84.9,75.3,77.1,0.279,0.285
26,8,186.2,106.1,119.0,81.8,84.5,81.6,66.9,0.255,0.313
25,3,176.1,96.4,112.0,88.3,84.7,79.9,86.3,0.28,0.309
34,11,189.2,77.9,123.0,80.3,83.2,82.4,77.6,0.254,0.316
22,0,178.9,73.4,117.9,88.6,80.8,70.9,75.6,0.291,0.287
39,21,180.9,82.6,105.4,82.7,83.7,83.3,80.9,0.253,0.294
25,6,181.0,72.1,115.0,94.7,78.9,78.5,80.4,0.268,0.303
28,5,184.6,96.7,125.2,91.0,75.0,88.7,67.1,0.258,0.303
29,8,179.7,98.2,116.8,75.8,79.6,74.4,82.2,0.273,0.279
27,6,185.1,110.0,114.6,82.4,75.7,84.3,71.5,0.292,0.276
39,17,177.6,81.9,111.1,88.8,79.4,74.8,65.5,0.259,0.269
33,12,175.5,91.7,110.0,72.4,84.7,76.2,68.0,0.243,0.274
26,4,183.6,93.7,111.2,79.1,85.1,77.9,76.3,0.271,0.285
37,19,180.7,74.3,110.7,82.4,80.7,81.1,64.9,0.262,0.271
25,4,178.1,97.2,110.9,84.9,83.6,77.9,70.9,0.261,0.285
22,3,170.8,69.6,118.0,88.1,74.9,76.2,83.7,0.256,0.285
34,11,188.2,87.5,113.2,84.3,81.6,85.3,80.8,0.274,0.305
26,7,188.5,100.8,117.0,89.5,78.9,77.4,72.4,0.236,0.297
28,8,174.0,78.1,116.2,79.9,82.1,87.7,77.4,0.285,0.308
37,17,188.7,96.5,105.7,87.2,75.2,72.6,77.2,0.248,0.271
28,6,186.2,84.5,112.5,86.1,81.3,80.2,70.2,0.256,0.296
27,8,182.7,95.5,112.2,87.3,74.8,82.6,75.9,0.271,0.282
27,4,188.9,76.2,110.2,82.6,81.1,81.4,75.8,0.262,0.296
22,2,176.8,75.5,117.4,75.2,76.9,76.9,66.4,0.257,0.266
34,11,178.6,84.9,104.8,95.1,82.3,80.6,69.0,0.249,0.293
28,5,189.3,82.6,110.8,84.9,76.1,77.9,70.1,0.266,0.269
34,15,181.8,90.9,107.5,84.1,84.0,75.9,79.7,0.258,0.278
33,12,183.3,85.9,127.0,87.6,76.9,83.9,69.6,0.272,0.305
32,13,166.8,77.2,107.8,80.6,76.0,73.7,73.8,0.254,0.259
38,19,196.4,93.5,116.6,83.2,80.2,72.0,78.8,0.26,0.28
37,15,181.1,79.1,124.5,86.5,90.4,78.9,74.0,0.289,0.337
21,3,175.3,87.8,103.2,81.8,78.1,72.6,83.4,0.281,0.268
27,9,188.3,70.7,108.7,81.2,81.2,83.8,78.2,0.267,0.29
24,4,197.7,79.0,105.4,84.3,72.4,85.8,76.6,0.272,0.287
31,12,180.6,90.7,119.7,80.2,82.5,79.1,65.6,0.276,0.295
27,8,189.8,87.3,112.1,92.3,72.1,76.9,82.1,0.287,0.265
35,17,175.5,77.3,110.3,82.0,78.6,76.6,66.3,0.267,0.275
31,13,177.8,79.5,104.0,89.8,76.8,76.5,69.8,0.289,0.257
25,4,181.4,98.9,118.9,86.8,80.5,77.4,77.0,0.267,0.298
26,5,184.0,93.6,114.2,81.6,84.6,72.0,79.1,0.262,0.289
39,16,187.5,72.0,122.5,77.6,76.8,73.5,71.6,0.268,0.273
38,16,190.8,93.2,106.3,71.9,82.4,78.8,68.1,0.287,0.255
37,17,194.1,86.4,116.8,84.2,79.1,85.7,76.3,0.254,0.298
27,7,180.1,80.0,116.1,94.3,77.9,81.0,72.6,0.286,0.293
24,2,185.0,103.6,108.9,76.9,77.9,84.4,71.4,0.262,0.272
33,11,187.9,114.2,101.4,84.5,82.5,71.8,81.1,0.286,0.251
23,4,193.2,94.8,112.8,63.9,81.0,83.2,80.2,0.273,0.285
30,7,186.6,92.7,114.2,81.3,76.2,78.8,66.7,0.288,0.255
34,16,193.6,95.4,115.7,79.5,71.1,75.6,78.1,0.286,0.254
33,12,190.8,91.6,108.5,80.3,75.8,76.1,76.2,0.275,0.256
29,9,172.8,84.2,125.5,73.2,75.7,80.8,80.0,0.28,0.292
39,18,187.5,92.6,105.1,89.8,88.2,82.1,82.2,0.284,0.308
32,10,179.8,84.4,107.4,82.2,83.4,78.7,77.6,0.274,0.284
29,6,183.7,69.2,108.5,81.3,89.3,82.6,68.5,0.261,0.304
38,16,186.1,92.6,111.6,84.8,76.4,80.1,78.8,0.295,0.274
22,2,190.9,91.3,113.8,88.9,76.6,79.2,81.4,0.281,0.289
21,3,192.5,93.8,117.0,75.9,85.9,78.7,69.0,0.298,0.291
26,6,179.4,87.1,106.3,75.6,77.6,73.3,83.7,0.261,0.272
39,16,183.2,83.8,109.5,81.8,75.0,76.0,82.6,0.286,0.273
29,8,187.9,91.5,116.2,75.6,75.5,81.6,69.5,0.297,0.268
31,9,183.3,91.9,108.5,84.1,79.6,74.6,74.8,0.279,0.271
23,4,186.8,80.6,119.6,76.1,81.8,76.5,89.0,0.24,0.303
34,15,190.7,84.4,110.7,81.6,87.5,76.0,78.3,0.259,0.296
26,6,171.2,95.5,106.9,87.1,79.6,75.8,69.6,0.285,0.263
39,17,179.0,104.2,105.4,78.7,88.6,84.0,61.7,0.258,0.297
22,2,179.5,88.0,108.3,74.2,73.3,78.1,75.0,0.262,0.251
29,10,196.6,100.2,120.5,81.4,80.4,83.4,77.5,0.263,0.304
33,13,188.5,99.0,114.9,88.0,79.6,78.0,77.9,0.289,0.282
30,7,192.3,86.0,109.2,80.1,81.4,76.0,70.1,0.292,0.272
20,2,184.6,79.6,111.2,84.9,80.9,77.9,71.5,0.29,0.288
23,4,178.2,95.1,117.6,72.6,78.9,72.4,78.9,0.271,0.27
23,4,185.1,106.3,108.3,75.0,81.0,75.8,70.2,0.285,0.263
39,19,177.7,83.6,105.5,82.8,81.4,78.0,78.0,0.263,0.284
37,18,189.9,85.7,101.1,88.7,75.3,80.2,66.0,0.274,0.253
32,12,193.5,92.2,112.9,83.6,71.8,80.3,76.6,0.284,0.269
32,12,181.3,97.2,103.2,71.3,74.1,81.2,74.7,0.278,0.255
36,17,180.8,99.2,119.6,86.5,79.9,84.1,74.2,0.244,0.3
22,0,189.4,70.9,113.1,78.4,84.7,77.3,75.2,0.279,0.292
30,8,180.2,88.5,111.4,86.9,84.9,71.9,72.8,0.259,0.29
23,5,165.8,84.5,103.3,88.6,81.1,74.7,75.9,0.272,0.279
25,4,182.6,83.5,110.9,80.8,76.2,79.6,69.8,0.251,0.282
23,3,189.3,98.1,102.8,79.7,76.0,76.9,78.3,0.25,0.272
36,14,186.6,81.7,109.6,91.6,83.4,78.6,67.7,0.234,0.296
35,16,179.6,97.9,110.4,86.7,75.7,83.0,74.2,0.259,0.274
35,12,179.6,104.4,117.3,73.8,83.7,85.8,77.8,0.285,0.291
31,12,176.5,92.3,112.0,75.6,82.6,76.6,85.5,0.271,0.295
34,13,199.1,85.4,110.4,84.9,80.6,84.1,74.8,0.293,0.282
24,3,187.4,90.8,117.2,80.4,79.4,75.7,64.8,0.282,0.273
32,11,187.2,77.2,97.6,88.0,81.6,80.5,77.6,0.259,0.278
29,10,179.2,73.8,110.1,82.0,86.9,82.7,87.8,0.284,0.304
